date,open,high,low,close,volume
2017-12-07T15:02:00+05:30,919.08,919.77,918.88,919.62,26996
2017-12-07T15:03:00+05:30,919.62,919.67,918.88,918.98,27355
2017-12-07T15:04:00+05:30,919.03,919.03,917.74,918.19,31946
2017-12-07T15:05:00+05:30,918.14,918.14,917.79,918.04,28086
2017-12-07T15:06:00+05:30,918.19,919.87,918.19,919.87,27714
2017-12-07T15:07:00+05:30,919.87,920.46,919.28,919.37,50097
2017-12-07T15:08:00+05:30,919.37,920.11,918.49,918.88,33930
2017-12-07T15:09:00+05:30,918.83,919.13,918.58,918.63,26508
2017-12-07T15:10:00+05:30,918.63,919.18,918.63,918.78,33137
2017-12-07T15:11:00+05:30,918.78,919.82,918.73,919.42,28367
2017-12-07T15:12:00+05:30,919.42,919.87,919.18,919.18,23986
2017-12-07T15:13:00+05:30,919.37,921.15,918.98,921.05,34756
2017-12-07T15:14:00+05:30,921.0,921.0,919.87,920.81,30756
2017-12-07T15:15:00+05:30,920.81,921.0,918.63,920.71,50901
2017-12-07T15:16:00+05:30,920.85,921.6,920.41,921.25,57827
2017-12-07T15:17:00+05:30,921.3,921.3,920.71,920.71,22172
2017-12-07T15:18:00+05:30,920.76,920.76,919.62,920.02,22944
2017-12-07T15:19:00+05:30,920.02,920.02,919.18,919.18,28109
2017-12-07T15:20:00+05:30,919.18,919.57,918.34,919.32,35180
2017-12-07T15:21:00+05:30,919.57,919.57,919.18,919.52,21786
2017-12-07T15:22:00+05:30,919.52,920.46,919.47,920.02,29904
2017-12-07T15:23:00+05:30,920.11,920.11,919.82,919.97,21171
2017-12-07T15:24:00+05:30,919.97,920.16,919.97,920.11,21045
2017-12-07T15:25:00+05:30,920.11,920.46,920.11,920.46,19815
2017-12-07T15:26:00+05:30,920.46,920.66,920.02,920.26,17841
2017-12-07T15:27:00+05:30,920.26,920.61,919.97,920.26,16468
2017-12-07T15:28:00+05:30,920.56,920.66,920.16,920.51,9303
2017-12-07T15:29:00+05:30,920.51,920.71,919.72,919.72,14758
2017-12-08T09:15:00+05:30,921.99,924.9,921.2,923.87,125962
2017-12-08T09:16:00+05:30,923.87,925.05,923.57,923.82,34441
2017-12-08T09:17:00+05:30,924.51,924.51,921.55,921.55,45623
2017-12-08T09:18:00+05:30,921.99,923.13,921.15,922.93,31933
2017-12-08T09:19:00+05:30,923.52,924.01,922.73,923.13,37289
2017-12-08T09:20:00+05:30,923.13,923.62,922.93,923.03,25261
2017-12-08T09:21:00+05:30,923.03,923.13,921.99,921.99,48700
2017-12-08T09:22:00+05:30,921.99,922.88,921.4,922.78,23780
2017-12-08T09:23:00+05:30,922.19,922.78,921.55,921.84,16424
2017-12-08T09:24:00+05:30,921.55,922.19,916.71,917.45,50728
2017-12-08T09:25:00+05:30,920.56,920.56,916.46,916.81,47228
2017-12-08T09:26:00+05:30,917.2,918.88,916.61,918.49,23693
2017-12-08T09:27:00+05:30,918.34,918.63,917.6,917.6,27069
2017-12-08T09:28:00+05:30,917.79,918.83,917.4,918.73,31522
2017-12-08T09:29:00+05:30,918.88,919.18,917.79,917.79,17321
2017-12-08T09:30:00+05:30,917.79,918.14,917.7,917.84,14572
2017-12-08T09:31:00+05:30,917.74,917.79,916.36,916.81,38271
2017-12-08T09:32:00+05:30,917.15,917.3,916.51,917.2,18119
2017-12-08T09:33:00+05:30,917.2,917.65,916.46,917.2,18300
2017-12-08T09:34:00+05:30,917.5,917.65,916.36,916.66,21662
2017-12-08T09:35:00+05:30,916.56,917.15,913.8,914.04,55508
2017-12-08T09:36:00+05:30,913.99,916.41,913.99,916.17,25791
2017-12-08T09:37:00+05:30,916.12,917.2,915.72,915.72,26416
2017-12-08T09:38:00+05:30,915.72,916.91,915.57,916.61,35459
2017-12-08T09:39:00+05:30,916.21,916.61,915.23,916.12,31900
2017-12-08T09:40:00+05:30,916.12,916.31,915.67,916.12,9211
2017-12-08T09:41:00+05:30,916.21,916.86,915.87,916.02,25046
2017-12-08T09:42:00+05:30,916.07,916.46,915.87,915.97,18620
2017-12-08T09:43:00+05:30,916.12,916.12,915.87,915.92,8451
2017-12-08T09:44:00+05:30,916.02,916.66,915.92,916.17,21081
2017-12-08T09:45:00+05:30,916.26,916.26,915.82,916.17,30530
2017-12-08T09:46:00+05:30,916.12,916.91,915.82,916.91,22333
2017-12-08T09:47:00+05:30,916.26,916.76,915.28,915.92,29786
2017-12-08T09:48:00+05:30,916.07,916.07,915.47,915.67,4746
2017-12-08T09:49:00+05:30,915.77,915.77,915.23,915.28,17899
2017-12-08T09:50:00+05:30,915.28,916.07,915.23,915.62,23055
2017-12-08T09:51:00+05:30,915.62,915.72,915.28,915.52,10575
2017-12-08T09:52:00+05:30,915.62,915.87,915.42,915.67,8861
2017-12-08T09:53:00+05:30,915.72,915.87,915.33,915.52,12615
2017-12-08T09:54:00+05:30,915.57,915.87,915.33,915.87,7901
2017-12-08T09:55:00+05:30,915.87,915.87,915.57,915.72,8750
2017-12-08T09:56:00+05:30,915.72,915.87,915.62,915.72,10318
2017-12-08T09:57:00+05:30,915.77,916.07,915.72,915.72,9218
2017-12-08T09:58:00+05:30,915.82,915.82,915.23,915.33,13822
2017-12-08T09:59:00+05:30,915.33,915.33,914.39,914.54,15519
2017-12-08T10:00:00+05:30,914.44,915.23,914.44,915.03,8392
2017-12-08T10:01:00+05:30,915.08,915.18,914.78,915.03,12618
2017-12-08T10:02:00+05:30,914.93,914.93,913.5,913.7,42656
2017-12-08T10:03:00+05:30,913.7,914.54,913.7,914.44,19495
2017-12-08T10:04:00+05:30,914.24,914.73,913.99,914.44,24947
2017-12-08T10:05:00+05:30,914.44,914.98,914.29,914.59,10162
2017-12-08T10:06:00+05:30,914.63,915.18,914.63,914.83,6730
2017-12-08T10:07:00+05:30,914.83,915.42,914.63,915.18,19635
2017-12-08T10:08:00+05:30,915.18,915.62,915.13,915.42,10500
2017-12-08T10:09:00+05:30,915.33,915.38,914.88,914.93,9693
2017-12-08T10:10:00+05:30,914.93,915.42,914.88,915.08,12502
2017-12-08T10:11:00+05:30,915.13,915.72,915.08,915.57,15211
2017-12-08T10:12:00+05:30,915.62,915.67,915.33,915.62,8275
2017-12-08T10:13:00+05:30,915.57,915.57,915.33,915.42,6130
2017-12-08T10:14:00+05:30,915.42,915.67,915.38,915.42,11267
2017-12-08T10:15:00+05:30,915.52,915.87,915.38,915.38,9917
2017-12-08T10:16:00+05:30,915.42,916.07,915.28,915.82,7881
2017-12-08T10:17:00+05:30,915.87,916.07,915.62,915.72,8961
2017-12-08T10:18:00+05:30,915.72,916.21,915.72,915.87,17507
2017-12-08T10:19:00+05:30,915.87,916.41,915.87,915.97,24868
2017-12-08T10:20:00+05:30,916.07,916.41,915.97,916.02,18414
2017-12-08T10:21:00+05:30,916.07,916.17,915.97,916.02,7459
2017-12-08T10:22:00+05:30,916.07,916.07,915.82,915.87,8126
2017-12-08T10:23:00+05:30,915.87,916.12,915.82,916.07,6677
2017-12-08T10:24:00+05:30,916.07,916.41,916.02,916.07,27946
2017-12-08T10:25:00+05:30,916.07,916.07,915.82,915.97,8384
2017-12-08T10:26:00+05:30,915.97,916.46,915.92,915.92,7037
2017-12-08T10:27:00+05:30,915.97,916.61,915.92,916.02,6659
2017-12-08T10:28:00+05:30,916.12,916.66,916.02,916.46,10969
2017-12-08T10:29:00+05:30,916.31,916.66,916.07,916.07,13009
2017-12-08T10:30:00+05:30,916.07,916.61,916.07,916.07,8925
2017-12-08T10:31:00+05:30,916.12,916.66,916.02,916.17,10411
2017-12-08T10:32:00+05:30,916.26,916.66,915.92,915.97,16608
2017-12-08T10:33:00+05:30,916.02,916.12,915.92,916.02,11066
2017-12-08T10:34:00+05:30,916.02,916.61,915.97,916.17,19048
2017-12-08T10:35:00+05:30,916.17,916.36,915.82,916.21,19908
2017-12-08T10:36:00+05:30,916.17,916.31,915.97,916.31,12819
2017-12-08T10:37:00+05:30,916.07,916.21,915.82,915.97,10121
2017-12-08T10:38:00+05:30,915.97,916.31,915.87,915.97,13179
2017-12-08T10:39:00+05:30,916.02,916.02,915.82,915.87,8183
2017-12-08T10:40:00+05:30,915.87,916.17,915.87,915.92,8015
2017-12-08T10:41:00+05:30,916.07,916.07,915.87,916.07,2600
2017-12-08T10:42:00+05:30,916.07,916.17,915.92,916.02,4096
2017-12-08T10:43:00+05:30,916.07,916.17,915.97,916.07,6633
2017-12-08T10:44:00+05:30,916.07,916.21,916.02,916.07,11180
2017-12-08T10:45:00+05:30,916.12,916.56,916.12,916.21,26630
2017-12-08T10:46:00+05:30,916.21,916.56,916.02,916.07,46661
2017-12-08T10:47:00+05:30,916.12,916.12,916.02,916.02,4542
2017-12-08T10:48:00+05:30,916.07,916.07,915.97,916.02,3351
2017-12-08T10:49:00+05:30,916.07,916.21,915.92,916.07,7422
2017-12-08T10:50:00+05:30,916.02,916.21,916.02,916.12,4997
2017-12-08T10:51:00+05:30,916.12,916.17,916.02,916.07,7609
2017-12-08T10:52:00+05:30,916.02,916.21,915.97,916.02,10473
2017-12-08T10:53:00+05:30,916.02,916.36,915.97,916.12,10717
2017-12-08T10:54:00+05:30,916.12,916.56,916.02,916.21,11802
2017-12-08T10:55:00+05:30,916.17,916.21,916.02,916.07,16614
2017-12-08T10:56:00+05:30,916.07,916.21,915.92,915.97,13515
2017-12-08T10:57:00+05:30,915.92,916.07,915.33,915.57,44092
2017-12-08T10:58:00+05:30,915.57,915.72,915.47,915.57,6531
2017-12-08T10:59:00+05:30,915.62,915.62,915.38,915.42,4273
2017-12-08T11:00:00+05:30,915.42,915.47,915.03,915.38,10303
2017-12-08T11:01:00+05:30,915.38,915.42,914.88,915.18,7817
2017-12-08T11:02:00+05:30,915.18,915.38,914.83,915.23,6501
2017-12-08T11:03:00+05:30,915.13,915.33,915.03,915.33,6826
2017-12-08T11:04:00+05:30,915.33,915.72,915.23,915.57,26977
2017-12-08T11:05:00+05:30,915.57,915.72,914.88,915.08,28964
2017-12-08T11:06:00+05:30,915.08,915.23,914.78,915.23,13026
2017-12-08T11:07:00+05:30,915.23,915.23,915.13,915.18,4262
2017-12-08T11:08:00+05:30,915.13,915.13,914.24,914.63,38721
2017-12-08T11:09:00+05:30,914.68,914.68,914.54,914.63,16896
2017-12-08T11:10:00+05:30,914.63,914.63,914.34,914.44,17699
2017-12-08T11:11:00+05:30,914.44,914.54,914.24,914.24,10860
2017-12-08T11:12:00+05:30,914.34,914.34,914.04,914.24,16820
2017-12-08T11:13:00+05:30,914.24,914.24,914.14,914.19,11579
2017-12-08T11:14:00+05:30,914.19,914.19,912.56,914.19,52416
2017-12-08T11:15:00+05:30,914.19,914.24,914.04,914.19,17967
2017-12-08T11:16:00+05:30,914.24,914.24,913.99,914.04,11542
2017-12-08T11:17:00+05:30,914.14,914.49,913.6,914.24,10425
2017-12-08T11:18:00+05:30,914.24,914.24,913.8,913.89,5984
2017-12-08T11:19:00+05:30,913.89,913.99,913.7,913.94,5432
2017-12-08T11:20:00+05:30,913.99,914.04,913.8,913.94,6883
2017-12-08T11:21:00+05:30,914.04,914.24,913.7,913.89,13962
2017-12-08T11:22:00+05:30,913.89,914.19,913.75,914.14,6285
2017-12-08T11:23:00+05:30,914.04,914.14,913.99,913.99,2803
2017-12-08T11:24:00+05:30,913.99,914.14,913.75,913.94,5809
2017-12-08T11:25:00+05:30,913.94,914.24,913.94,914.04,3816
2017-12-08T11:26:00+05:30,914.04,914.24,913.75,913.99,24434
2017-12-08T11:27:00+05:30,913.99,914.49,913.94,914.49,9911
2017-12-08T11:28:00+05:30,914.49,914.68,914.44,914.59,21782
2017-12-08T11:29:00+05:30,914.59,914.63,914.14,914.59,10986
2017-12-08T11:30:00+05:30,914.59,914.73,914.24,914.54,28219
2017-12-08T11:31:00+05:30,914.49,914.73,914.34,914.73,3097
2017-12-08T11:32:00+05:30,914.73,914.73,914.49,914.73,7325
2017-12-08T11:33:00+05:30,914.68,914.68,914.54,914.63,4126
2017-12-08T11:34:00+05:30,914.63,914.68,914.59,914.63,9582
2017-12-08T11:35:00+05:30,914.63,914.73,914.63,914.68,10094
2017-12-08T11:36:00+05:30,914.59,914.68,914.59,914.63,8382
2017-12-08T11:37:00+05:30,914.63,915.42,914.63,915.28,15312
2017-12-08T11:38:00+05:30,915.38,915.72,914.78,914.83,12958
2017-12-08T11:39:00+05:30,914.93,915.38,914.73,915.23,9030
2017-12-08T11:40:00+05:30,915.23,915.23,915.08,915.18,4558
2017-12-08T11:41:00+05:30,915.18,915.23,915.13,915.18,3988
2017-12-08T11:42:00+05:30,915.23,915.23,914.93,915.08,3816
2017-12-08T11:43:00+05:30,915.08,915.23,915.03,915.18,6814
2017-12-08T11:44:00+05:30,915.23,915.28,915.08,915.18,28813
2017-12-08T11:45:00+05:30,915.23,915.23,914.78,914.98,12820
2017-12-08T11:46:00+05:30,915.18,915.23,915.03,915.23,7911
2017-12-08T11:47:00+05:30,915.18,915.23,915.08,915.18,4645
2017-12-08T11:48:00+05:30,915.18,915.23,915.08,915.13,5613
2017-12-08T11:49:00+05:30,915.13,915.13,915.03,915.03,5829
2017-12-08T11:50:00+05:30,915.08,915.08,914.59,914.63,7078
2017-12-08T11:51:00+05:30,914.59,914.68,914.29,914.29,7831
2017-12-08T11:52:00+05:30,914.29,914.54,914.24,914.49,6271
2017-12-08T11:53:00+05:30,914.44,914.93,914.44,914.83,5535
2017-12-08T11:54:00+05:30,914.83,915.18,914.73,914.88,3980
2017-12-08T11:55:00+05:30,914.88,915.13,914.63,914.68,5164
2017-12-08T11:56:00+05:30,914.73,915.13,914.63,914.63,7507
2017-12-08T11:57:00+05:30,914.63,914.98,914.63,914.83,2270
2017-12-08T11:58:00+05:30,914.78,914.98,914.68,914.98,5579
2017-12-08T11:59:00+05:30,914.98,915.08,914.39,914.63,4891
2017-12-08T12:00:00+05:30,914.68,914.68,914.14,914.14,10917
2017-12-08T12:01:00+05:30,914.24,914.24,912.91,913.2,38440
2017-12-08T12:02:00+05:30,913.1,913.4,913.1,913.25,16309
2017-12-08T12:03:00+05:30,913.25,913.35,912.91,913.25,14827
2017-12-08T12:04:00+05:30,913.25,913.4,912.96,912.96,14692
2017-12-08T12:05:00+05:30,912.96,913.45,912.96,913.4,6576
2017-12-08T12:06:00+05:30,913.45,913.5,912.96,913.45,12076
2017-12-08T12:07:00+05:30,913.35,913.6,913.01,913.25,8584
2017-12-08T12:08:00+05:30,913.1,913.94,913.06,913.15,26298
2017-12-08T12:09:00+05:30,913.25,913.25,913.15,913.2,4077
2017-12-08T12:10:00+05:30,913.25,913.25,912.46,912.76,26935
2017-12-08T12:11:00+05:30,912.81,912.81,910.39,911.08,72013
2017-12-08T12:12:00+05:30,911.03,911.92,910.98,911.92,14971
2017-12-08T12:13:00+05:30,912.02,912.66,911.87,912.66,6412
2017-12-08T12:14:00+05:30,912.66,913.15,912.51,912.96,7857
2017-12-08T12:15:00+05:30,912.76,913.84,912.76,913.4,10011
2017-12-08T12:16:00+05:30,913.65,913.75,912.76,912.76,4170
2017-12-08T12:17:00+05:30,912.81,912.81,911.97,912.41,8431
2017-12-08T12:18:00+05:30,912.56,913.2,912.41,913.15,7161
2017-12-08T12:19:00+05:30,912.91,913.01,912.56,912.86,4151
2017-12-08T12:20:00+05:30,912.86,913.15,912.56,913.01,4803
2017-12-08T12:21:00+05:30,913.01,913.35,912.86,913.35,6449
2017-12-08T12:22:00+05:30,913.3,913.3,913.01,913.15,6874
2017-12-08T12:23:00+05:30,913.15,913.15,912.66,912.66,6256
2017-12-08T12:24:00+05:30,912.96,912.96,912.56,912.81,6123
2017-12-08T12:25:00+05:30,912.86,913.45,912.61,912.91,18004
2017-12-08T12:26:00+05:30,912.91,912.91,912.46,912.76,4378
2017-12-08T12:27:00+05:30,912.76,912.81,912.71,912.81,3994
2017-12-08T12:28:00+05:30,912.81,912.81,912.56,912.56,4501
2017-12-08T12:29:00+05:30,912.66,912.66,912.46,912.51,6741
2017-12-08T12:30:00+05:30,912.46,912.81,912.46,912.76,15398
2017-12-08T12:31:00+05:30,912.76,913.2,912.76,913.06,7741
2017-12-08T12:32:00+05:30,913.1,913.3,912.96,913.2,3430
2017-12-08T12:33:00+05:30,913.2,913.3,912.81,913.06,5191
2017-12-08T12:34:00+05:30,913.06,913.06,912.71,912.71,5403
2017-12-08T12:35:00+05:30,912.66,913.25,912.56,913.25,4334
2017-12-08T12:36:00+05:30,913.25,913.35,913.1,913.35,4541
2017-12-08T12:37:00+05:30,913.35,913.75,913.3,913.35,8963
2017-12-08T12:38:00+05:30,913.45,913.45,913.01,913.06,4610
2017-12-08T12:39:00+05:30,913.01,913.3,912.96,913.3,2906
2017-12-08T12:40:00+05:30,913.3,913.3,912.96,913.06,4246
2017-12-08T12:41:00+05:30,913.01,913.2,912.96,913.06,4548
2017-12-08T12:42:00+05:30,912.96,913.3,912.41,912.96,23026
2017-12-08T12:43:00+05:30,912.96,913.1,911.82,912.12,13690
2017-12-08T12:44:00+05:30,912.07,913.1,912.07,912.91,13342
2017-12-08T12:45:00+05:30,912.81,912.81,911.82,912.71,13420
2017-12-08T12:46:00+05:30,912.71,912.71,912.27,912.31,3097
2017-12-08T12:47:00+05:30,912.31,912.31,911.57,911.87,9974
2017-12-08T12:48:00+05:30,911.92,912.27,911.87,912.17,4178
2017-12-08T12:49:00+05:30,912.17,912.17,911.33,911.43,11848
2017-12-08T12:50:00+05:30,911.43,912.27,911.38,911.82,7248
2017-12-08T12:51:00+05:30,912.12,912.12,911.92,911.97,4696
2017-12-08T12:52:00+05:30,911.97,912.12,911.87,911.97,4254
2017-12-08T12:53:00+05:30,911.97,912.27,911.87,912.27,3612
2017-12-08T12:54:00+05:30,912.27,912.36,911.87,912.07,19140
2017-12-08T12:55:00+05:30,912.07,912.07,911.38,911.38,10212
2017-12-08T12:56:00+05:30,911.43,911.48,911.08,911.18,9250
2017-12-08T12:57:00+05:30,911.13,912.22,911.08,911.97,6851
2017-12-08T12:58:00+05:30,911.97,912.22,911.43,911.67,6556
2017-12-08T12:59:00+05:30,911.67,912.22,911.62,912.22,5416
2017-12-08T13:00:00+05:30,912.22,912.22,911.77,911.97,3540
2017-12-08T13:01:00+05:30,911.92,912.02,911.52,911.87,5465
2017-12-08T13:02:00+05:30,911.87,911.92,911.43,911.57,9500
2017-12-08T13:03:00+05:30,911.72,911.72,911.28,911.52,12510
2017-12-08T13:04:00+05:30,911.52,911.77,911.08,911.23,14519
2017-12-08T13:05:00+05:30,911.13,911.67,910.78,911.48,14803
2017-12-08T13:06:00+05:30,911.62,911.62,911.28,911.28,4925
2017-12-08T13:07:00+05:30,911.28,911.72,911.08,911.52,10529
2017-12-08T13:08:00+05:30,911.57,911.72,911.23,911.62,7886
2017-12-08T13:09:00+05:30,911.72,911.97,911.38,911.38,6608
2017-12-08T13:10:00+05:30,911.43,911.87,911.38,911.72,5524
2017-12-08T13:11:00+05:30,911.77,911.87,911.43,911.57,5515
2017-12-08T13:12:00+05:30,911.57,911.87,911.08,911.82,4531
2017-12-08T13:13:00+05:30,911.77,911.82,911.72,911.77,3002
2017-12-08T13:14:00+05:30,911.72,911.82,911.43,911.77,4369
2017-12-08T13:15:00+05:30,911.77,911.77,911.33,911.62,5398
2017-12-08T13:16:00+05:30,911.62,911.77,911.28,911.72,4374
2017-12-08T13:17:00+05:30,911.72,911.72,911.28,911.33,3647
2017-12-08T13:18:00+05:30,911.67,911.67,910.88,911.38,8923
2017-12-08T13:19:00+05:30,911.38,911.77,911.33,911.48,6593
2017-12-08T13:20:00+05:30,911.48,911.72,911.13,911.72,7817
2017-12-08T13:21:00+05:30,911.72,911.72,911.57,911.57,3067
2017-12-08T13:22:00+05:30,911.57,911.77,911.43,911.72,6007
2017-12-08T13:23:00+05:30,911.72,911.77,911.62,911.67,7794
2017-12-08T13:24:00+05:30,911.77,911.77,911.67,911.72,3330
2017-12-08T13:25:00+05:30,911.67,911.67,911.52,911.62,3186
2017-12-08T13:26:00+05:30,911.43,911.82,911.43,911.82,14245
2017-12-08T13:27:00+05:30,911.82,911.82,911.57,911.82,3985
2017-12-08T13:28:00+05:30,911.82,911.82,911.72,911.72,5299
2017-12-08T13:29:00+05:30,911.82,911.82,911.72,911.77,3291
2017-12-08T13:30:00+05:30,911.77,911.82,911.38,911.82,7093
2017-12-08T13:31:00+05:30,911.92,911.92,911.67,911.82,3311
2017-12-08T13:32:00+05:30,911.82,911.92,911.57,911.62,4089
2017-12-08T13:33:00+05:30,911.62,911.97,911.57,911.87,2636
2017-12-08T13:34:00+05:30,911.87,912.02,911.82,912.02,3979
2017-12-08T13:35:00+05:30,912.02,912.27,912.02,912.27,8698
2017-12-08T13:36:00+05:30,912.27,912.51,912.17,912.22,9833
2017-12-08T13:37:00+05:30,912.27,912.66,912.22,912.56,10121
2017-12-08T13:38:00+05:30,912.56,912.56,912.41,912.46,7673
2017-12-08T13:39:00+05:30,912.51,912.51,911.87,912.46,7619
2017-12-08T13:40:00+05:30,912.41,912.46,912.17,912.22,5116
2017-12-08T13:41:00+05:30,912.22,912.71,912.17,912.56,26792
2017-12-08T13:42:00+05:30,912.56,912.96,912.02,912.17,16189
2017-12-08T13:43:00+05:30,912.22,912.27,912.17,912.22,3731
2017-12-08T13:44:00+05:30,912.27,912.27,911.87,911.92,6666
2017-12-08T13:45:00+05:30,911.92,912.36,911.87,912.27,6370
2017-12-08T13:46:00+05:30,912.27,912.51,912.17,912.22,5871
2017-12-08T13:47:00+05:30,912.12,912.46,912.02,912.31,5175
2017-12-08T13:48:00+05:30,912.27,912.51,912.22,912.36,14616
2017-12-08T13:49:00+05:30,912.41,912.51,912.02,912.02,8992
2017-12-08T13:50:00+05:30,912.31,912.51,912.17,912.51,6265
2017-12-08T13:51:00+05:30,912.51,912.66,912.46,912.66,3965
2017-12-08T13:52:00+05:30,912.61,913.25,912.51,913.25,8078
2017-12-08T13:53:00+05:30,913.2,914.24,913.1,913.84,30404
2017-12-08T13:54:00+05:30,913.84,914.59,913.3,914.44,45098
2017-12-08T13:55:00+05:30,914.68,914.78,913.94,914.44,32069
2017-12-08T13:56:00+05:30,914.24,915.23,914.14,914.73,22348
2017-12-08T13:57:00+05:30,914.78,914.88,914.34,914.34,9434
2017-12-08T13:58:00+05:30,914.63,914.63,914.24,914.29,7713
2017-12-08T13:59:00+05:30,914.29,914.39,914.14,914.14,10314
2017-12-08T14:00:00+05:30,914.24,914.24,913.89,914.14,8497
2017-12-08T14:01:00+05:30,914.19,914.34,913.94,914.24,7971
2017-12-08T14:02:00+05:30,914.34,914.59,914.24,914.39,8250
2017-12-08T14:03:00+05:30,914.39,914.59,913.01,913.25,37045
2017-12-08T14:04:00+05:30,913.25,913.8,913.25,913.8,9638
2017-12-08T14:05:00+05:30,913.8,913.94,913.8,913.89,2237
2017-12-08T14:06:00+05:30,913.89,914.09,913.25,913.75,6925
2017-12-08T14:07:00+05:30,913.7,913.75,913.35,913.6,2651
2017-12-08T14:08:00+05:30,913.6,913.89,913.45,913.89,4067
2017-12-08T14:09:00+05:30,913.84,913.84,913.6,913.65,3636
2017-12-08T14:10:00+05:30,913.6,913.89,913.5,913.55,3733
2017-12-08T14:11:00+05:30,913.55,913.75,913.55,913.75,3442
2017-12-08T14:12:00+05:30,913.75,913.99,913.5,913.94,4215
2017-12-08T14:13:00+05:30,913.99,913.99,913.6,913.8,2398
2017-12-08T14:14:00+05:30,913.65,913.8,913.65,913.75,3206
2017-12-08T14:15:00+05:30,913.65,913.65,912.96,913.4,13646
2017-12-08T14:16:00+05:30,913.7,913.75,913.1,913.45,4110
2017-12-08T14:17:00+05:30,913.35,913.45,913.1,913.25,4063
2017-12-08T14:18:00+05:30,913.25,913.5,913.15,913.5,6406
2017-12-08T14:19:00+05:30,913.5,913.5,913.15,913.4,3392
2017-12-08T14:20:00+05:30,913.4,913.5,913.15,913.15,5527
2017-12-08T14:21:00+05:30,913.2,913.25,913.15,913.2,4222
2017-12-08T14:22:00+05:30,913.2,913.2,913.01,913.06,2582
2017-12-08T14:23:00+05:30,913.01,913.06,912.86,912.91,7602
2017-12-08T14:24:00+05:30,913.15,913.3,912.76,913.25,12806
2017-12-08T14:25:00+05:30,913.3,913.75,912.61,912.61,20584
2017-12-08T14:26:00+05:30,912.66,913.25,912.56,912.71,6186
2017-12-08T14:27:00+05:30,912.76,912.96,912.51,912.96,11545
2017-12-08T14:28:00+05:30,912.96,912.96,912.51,912.81,15854
2017-12-08T14:29:00+05:30,912.81,913.25,912.66,912.81,28357
2017-12-08T14:30:00+05:30,912.96,913.01,912.81,912.96,5107
2017-12-08T14:31:00+05:30,913.01,913.15,912.66,912.81,21871
2017-12-08T14:32:00+05:30,912.86,913.01,912.76,912.76,5781
2017-12-08T14:33:00+05:30,912.81,912.81,912.46,912.56,12395
2017-12-08T14:34:00+05:30,912.56,912.81,911.62,912.02,26319
2017-12-08T14:35:00+05:30,912.02,912.36,911.23,912.17,23306
2017-12-08T14:36:00+05:30,912.31,912.56,911.77,912.51,10322
2017-12-08T14:37:00+05:30,912.51,912.51,911.48,911.57,10129
2017-12-08T14:38:00+05:30,911.77,912.07,911.48,911.57,12555
2017-12-08T14:39:00+05:30,911.57,912.07,911.57,911.92,6608
2017-12-08T14:40:00+05:30,911.92,912.07,911.52,911.62,10565
2017-12-08T14:41:00+05:30,911.72,912.07,911.48,911.72,15402
2017-12-08T14:42:00+05:30,911.67,912.07,911.57,911.67,11069
2017-12-08T14:43:00+05:30,911.57,911.97,911.57,911.97,8389
2017-12-08T14:44:00+05:30,911.97,912.36,911.77,911.97,17474
2017-12-08T14:45:00+05:30,912.22,912.27,912.07,912.12,6620
2017-12-08T14:46:00+05:30,912.07,912.22,911.87,911.92,10047
2017-12-08T14:47:00+05:30,911.92,911.97,911.77,911.92,3981
2017-12-08T14:48:00+05:30,911.92,912.22,911.57,911.77,12485
2017-12-08T14:49:00+05:30,911.77,912.17,911.28,911.52,20419
2017-12-08T14:50:00+05:30,911.52,911.52,910.73,911.28,19606
2017-12-08T14:51:00+05:30,911.28,911.48,911.08,911.43,12370
2017-12-08T14:52:00+05:30,911.33,911.52,910.98,911.23,30693
2017-12-08T14:53:00+05:30,911.23,911.48,911.03,911.18,8419
2017-12-08T14:54:00+05:30,911.13,911.28,910.64,910.64,29792
2017-12-08T14:55:00+05:30,910.64,910.73,909.7,909.8,36335
2017-12-08T14:56:00+05:30,909.55,910.49,909.5,909.95,35980
2017-12-08T14:57:00+05:30,909.95,910.98,909.95,910.78,21876
2017-12-08T14:58:00+05:30,910.88,911.23,910.78,911.23,13021
2017-12-08T14:59:00+05:30,911.23,911.38,910.98,911.13,18384
2017-12-08T15:00:00+05:30,911.28,911.38,911.08,911.18,25608
2017-12-08T15:01:00+05:30,911.13,911.23,910.98,911.03,17555
2017-12-08T15:02:00+05:30,911.03,911.23,910.78,911.23,19939
2017-12-08T15:03:00+05:30,911.23,911.23,910.49,910.49,17138
2017-12-08T15:04:00+05:30,910.49,910.64,910.29,910.39,22339
2017-12-08T15:05:00+05:30,910.44,910.69,910.34,910.54,26320
2017-12-08T15:06:00+05:30,910.54,910.69,910.09,910.19,33213
2017-12-08T15:07:00+05:30,910.19,910.29,909.6,909.7,28217
2017-12-08T15:08:00+05:30,909.8,910.19,907.38,908.37,129380
2017-12-08T15:09:00+05:30,908.37,909.11,907.82,908.12,42973
2017-12-08T15:10:00+05:30,908.27,909.06,908.12,908.81,46771
2017-12-08T15:11:00+05:30,908.91,908.91,908.22,908.51,43561
2017-12-08T15:12:00+05:30,908.51,908.81,908.37,908.66,20795
2017-12-08T15:13:00+05:30,908.66,909.25,908.51,908.91,27024
2017-12-08T15:14:00+05:30,908.91,909.55,908.91,909.11,54418
